,Lux
19/04/19 07:14:34,261.67
19/04/19 07:14:39,261.67
19/04/19 07:14:43,262.50
19/04/19 07:14:47,262.50
19/04/19 07:14:50,263.33
19/04/19 07:14:54,263.33
19/04/19 07:14:58,263.33
19/04/19 07:15:00,263.33
19/04/19 07:15:05,263.33
19/04/19 07:15:09,263.33
19/04/19 07:15:13,264.17
19/04/19 07:15:15,264.17
19/04/19 07:15:20,263.33
19/04/19 07:15:24,263.33
19/04/19 07:15:28,262.50
19/04/19 07:15:31,262.50
19/04/19 07:15:35,261.67
19/04/19 07:15:39,261.67
19/04/19 07:15:41,261.67
19/04/19 07:15:46,261.67
19/04/19 07:15:50,261.67
19/04/19 07:15:54,261.67
19/04/19 07:15:57,261.67
19/04/19 07:16:01,261.67
19/04/19 07:16:05,261.67
19/04/19 07:16:09,260.83
19/04/19 07:16:12,260.83
19/04/19 07:16:16,261.67
19/04/19 07:16:20,262.50
19/04/19 07:16:25,262.50
19/04/19 07:16:27,262.50
19/04/19 07:16:31,262.50
19/04/19 07:16:35,262.50
19/04/19 07:16:38,262.50
19/04/19 07:16:42,262.50
19/04/19 07:16:46,262.50
19/04/19 07:16:51,262.50
19/04/19 07:16:53,262.50
19/04/19 07:16:57,262.50
19/04/19 07:17:01,261.67
19/04/19 07:17:06,261.67
19/04/19 07:17:08,261.67
19/04/19 07:17:12,260.83
19/04/19 07:17:16,260.00
19/04/19 07:17:21,260.00
19/04/19 07:17:23,259.17
19/04/19 07:17:27,258.33
19/04/19 07:17:32,257.50
19/04/19 07:17:34,257.50
19/04/19 07:17:38,256.67
19/04/19 07:17:42,256.67
19/04/19 07:17:47,255.83
19/04/19 07:17:49,254.17
19/04/19 07:17:53,253.33
19/04/19 07:17:58,252.50
19/04/19 07:18:02,252.50
19/04/19 07:18:04,251.67
19/04/19 07:18:08,250.83
19/04/19 07:18:13,250.83
19/04/19 07:18:15,250.00
19/04/19 07:18:19,250.00
19/04/19 07:18:23,250.00
19/04/19 07:18:28,250.00
19/04/19 07:18:30,249.17
19/04/19 07:18:34,249.17
19/04/19 07:18:39,248.33
19/04/19 07:18:43,248.33
19/04/19 07:18:45,248.33
19/04/19 07:18:49,248.33
19/04/19 07:18:54,249.17
19/04/19 07:18:58,250.00
19/04/19 07:19:00,250.00
19/04/19 07:19:05,250.00
19/04/19 07:19:09,250.00
19/04/19 07:19:11,250.00
19/04/19 07:19:15,250.83
19/04/19 07:19:20,251.67
19/04/19 07:19:24,252.50
19/04/19 07:19:26,252.50
19/04/19 07:19:31,253.33
19/04/19 07:19:35,253.33
19/04/19 07:19:39,252.50
19/04/19 07:19:41,252.50
19/04/19 07:19:46,252.50
19/04/19 07:19:50,252.50
19/04/19 07:19:52,252.50
19/04/19 07:19:56,252.50
19/04/19 07:20:01,253.33
19/04/19 07:20:05,254.17
19/04/19 07:20:07,254.17
19/04/19 07:20:12,255.00
19/04/19 07:20:16,255.00
19/04/19 07:20:20,255.83
19/04/19 07:20:22,255.83
19/04/19 07:20:27,256.67
19/04/19 07:20:31,256.67
19/04/19 07:20:35,257.50
19/04/19 07:20:38,257.50
19/04/19 07:20:42,258.33
19/04/19 07:20:46,259.17
19/04/19 07:20:48,260.00
19/04/19 07:20:53,260.83
19/04/19 07:20:57,260.00
19/04/19 07:21:01,260.83
19/04/19 07:21:04,262.50
19/04/19 07:21:08,263.33
19/04/19 07:21:12,263.33
19/04/19 07:21:17,264.17
19/04/19 07:21:19,264.17
19/04/19 07:21:23,265.00
19/04/19 07:21:27,266.67
19/04/19 07:21:30,266.67
19/04/19 07:21:34,266.67
19/04/19 07:21:38,267.50
19/04/19 07:21:42,268.33
19/04/19 07:21:45,269.17
19/04/19 07:21:49,270.83
19/04/19 07:21:53,271.67
19/04/19 07:21:58,273.33
19/04/19 07:22:00,274.17
19/04/19 07:22:04,275.00
19/04/19 07:22:08,275.00
19/04/19 07:22:11,275.83
19/04/19 07:22:15,276.67
19/04/19 07:22:19,277.50
19/04/19 07:22:24,277.50
19/04/19 07:22:26,278.33
19/04/19 07:22:30,279.17
19/04/19 07:22:34,280.00
19/04/19 07:22:39,280.83
19/04/19 07:22:41,281.67
19/04/19 07:22:45,282.50
19/04/19 07:22:50,283.33
19/04/19 07:22:52,283.33
19/04/19 07:22:56,283.33
19/04/19 07:23:00,284.17
19/04/19 07:23:05,285.00
19/04/19 07:23:07,285.00
19/04/19 07:23:11,285.83
19/04/19 07:23:16,286.67
19/04/19 07:23:20,287.50
19/04/19 07:23:22,288.33
19/04/19 07:23:26,288.33
19/04/19 07:23:31,289.17
19/04/19 07:23:35,290.00
19/04/19 07:23:37,290.00
19/04/19 07:23:41,290.83
19/04/19 07:23:46,290.83
19/04/19 07:23:48,290.83
19/04/19 07:23:52,290.83
19/04/19 07:23:57,290.83
19/04/19 07:24:01,290.00
19/04/19 07:24:03,290.83
19/04/19 07:24:07,290.83
19/04/19 07:24:12,290.83
19/04/19 07:24:16,291.67
19/04/19 07:24:18,292.50
19/04/19 07:24:23,293.33
19/04/19 07:24:27,294.17
19/04/19 07:24:29,295.00
19/04/19 07:24:33,295.83
19/04/19 07:24:38,296.67
19/04/19 07:24:42,298.33
19/04/19 07:24:44,299.17
19/04/19 07:24:48,300.00
19/04/19 07:24:53,301.67
19/04/19 07:24:57,302.50
19/04/19 07:24:59,303.33
19/04/19 07:25:04,304.17
19/04/19 07:25:08,305.00
19/04/19 07:25:10,305.83
19/04/19 07:25:15,306.67
19/04/19 07:25:19,307.50
19/04/19 07:25:23,307.50
19/04/19 07:25:25,308.33
19/04/19 07:25:30,309.17
19/04/19 07:25:34,310.00
19/04/19 07:25:38,310.00
19/04/19 07:25:40,310.83
19/04/19 07:25:45,310.83
19/04/19 07:25:49,311.67
19/04/19 07:25:53,311.67
19/04/19 07:25:56,311.67
19/04/19 07:26:00,311.67
19/04/19 07:26:04,312.50
19/04/19 07:26:06,312.50
19/04/19 07:26:11,312.50
19/04/19 07:26:15,312.50
19/04/19 07:26:19,312.50
19/04/19 07:26:22,312.50
19/04/19 07:26:26,312.50
19/04/19 07:26:30,312.50
19/04/19 07:26:34,312.50
19/04/19 07:26:37,312.50
19/04/19 07:26:41,312.50
19/04/19 07:26:45,311.67
19/04/19 07:26:47,312.50
19/04/19 07:26:52,312.50
19/04/19 07:26:56,311.67
19/04/19 07:27:00,311.67
19/04/19 07:27:03,312.50
19/04/19 07:27:07,312.50
19/04/19 07:27:11,312.50
19/04/19 07:27:16,313.33
19/04/19 07:27:18,313.33
19/04/19 07:27:22,313.33
19/04/19 07:27:26,313.33
19/04/19 07:27:31,314.17
19/04/19 07:27:33,315.00
19/04/19 07:27:37,315.83
19/04/19 07:27:42,316.67
19/04/19 07:27:44,317.50
19/04/19 07:27:48,317.50
19/04/19 07:27:52,320.00
19/04/19 07:27:57,320.00
19/04/19 07:27:59,320.83
19/04/19 07:28:03,320.83
19/04/19 07:28:08,321.67
19/04/19 07:28:12,323.33
19/04/19 07:28:14,324.17
19/04/19 07:28:18,325.00
19/04/19 07:28:23,325.83
19/04/19 07:28:25,326.67
19/04/19 07:28:29,326.67
19/04/19 07:28:34,327.50
19/04/19 07:28:38,328.33
19/04/19 07:28:40,330.00
19/04/19 07:28:44,330.83
19/04/19 07:28:49,330.83
19/04/19 07:28:51,331.67
19/04/19 07:28:55,332.50
19/04/19 07:29:00,333.33
19/04/19 07:29:04,335.00
19/04/19 07:29:06,335.83
19/04/19 07:29:11,337.50
19/04/19 07:29:15,338.33
19/04/19 07:29:19,339.17
19/04/19 07:29:21,339.17
19/04/19 07:29:26,340.00
19/04/19 07:29:30,340.00
19/04/19 07:29:32,340.00
19/04/19 07:29:37,340.83
19/04/19 07:29:41,340.83
19/04/19 07:29:45,341.67
19/04/19 07:29:47,342.50
19/04/19 07:29:52,343.33
19/04/19 07:29:56,343.33
19/04/19 07:30:00,345.00
19/04/19 07:30:02,345.83
19/04/19 07:30:07,345.83
19/04/19 07:30:11,347.50
19/04/19 07:30:13,348.33
19/04/19 07:30:18,348.33
19/04/19 07:30:22,349.17
19/04/19 07:30:26,350.00
19/04/19 07:30:28,350.83
19/04/19 07:30:33,351.67
19/04/19 07:30:37,353.33
19/04/19 07:30:41,354.17
19/04/19 07:30:44,355.00
19/04/19 07:30:48,355.83
19/04/19 07:30:52,357.50
19/04/19 07:30:54,358.33
19/04/19 07:30:59,360.00
19/04/19 07:31:03,360.83
19/04/19 07:31:07,361.67
19/04/19 07:31:10,363.33
19/04/19 07:31:14,365.00
19/04/19 07:31:18,365.83
19/04/19 07:31:23,366.67
19/04/19 07:31:25,367.50
19/04/19 07:31:29,368.33
19/04/19 07:31:33,369.17
19/04/19 07:31:36,370.00
19/04/19 07:31:40,370.83
19/04/19 07:31:44,373.33
19/04/19 07:31:48,374.17
19/04/19 07:31:51,375.83
19/04/19 07:31:55,376.67
19/04/19 07:31:59,378.33
19/04/19 07:32:04,379.17
19/04/19 07:32:06,380.00
19/04/19 07:32:10,380.83
19/04/19 07:32:14,381.67
19/04/19 07:32:19,382.50
19/04/19 07:32:21,383.33
19/04/19 07:32:25,384.17
19/04/19 07:32:30,385.00
19/04/19 07:32:32,385.00
19/04/19 07:32:36,385.83
19/04/19 07:32:40,385.83
19/04/19 07:32:45,386.67
19/04/19 07:32:47,387.50
19/04/19 07:32:51,388.33
19/04/19 07:32:56,389.17
19/04/19 07:33:00,390.00
19/04/19 07:33:02,390.83
19/04/19 07:33:06,391.67
19/04/19 07:33:11,392.50
19/04/19 07:33:13,393.33
19/04/19 07:33:17,393.33
19/04/19 07:33:22,394.17
19/04/19 07:33:26,394.17
19/04/19 07:33:28,394.17
19/04/19 07:33:32,395.00
19/04/19 07:33:37,395.00
19/04/19 07:33:41,395.83
19/04/19 07:33:43,396.67
19/04/19 07:33:48,396.67
19/04/19 07:33:52,397.50
19/04/19 07:33:54,397.50
19/04/19 07:33:58,398.33
19/04/19 07:34:03,398.33
19/04/19 07:34:07,399.17
19/04/19 07:34:09,400.00
19/04/19 07:34:14,400.83
19/04/19 07:34:18,401.67
19/04/19 07:34:22,402.50
19/04/19 07:34:24,404.17
19/04/19 07:34:29,404.17
19/04/19 07:34:33,405.00
19/04/19 07:34:35,405.83
19/04/19 07:34:40,405.83
19/04/19 07:34:44,406.67
19/04/19 07:34:48,407.50
19/04/19 07:34:50,409.17
19/04/19 07:34:55,410.00
19/04/19 07:34:59,411.67
19/04/19 07:35:03,412.50
19/04/19 07:35:06,414.17
19/04/19 07:35:10,415.00
19/04/19 07:35:14,416.67
19/04/19 07:35:16,418.33
19/04/19 07:35:21,419.17
19/04/19 07:35:25,420.00
19/04/19 07:35:29,420.00
19/04/19 07:35:32,420.83
19/04/19 07:35:36,422.50
19/04/19 07:35:40,423.33
19/04/19 07:35:45,424.17
19/04/19 07:35:47,425.00
19/04/19 07:35:51,426.67
19/04/19 07:35:55,427.50
19/04/19 07:35:58,428.33
19/04/19 07:36:02,429.17
19/04/19 07:36:06,430.00
19/04/19 07:36:11,430.83
19/04/19 07:36:13,432.50
19/04/19 07:36:17,433.33
19/04/19 07:36:21,434.17
19/04/19 07:36:26,434.17
19/04/19 07:36:28,435.00
19/04/19 07:36:32,435.83
19/04/19 07:36:37,436.67
19/04/19 07:36:39,437.50
19/04/19 07:36:43,439.17
19/04/19 07:36:47,440.83
19/04/19 07:36:52,441.67
19/04/19 07:36:54,443.33
19/04/19 07:36:58,444.17
19/04/19 07:37:03,445.00
19/04/19 07:37:05,445.83
19/04/19 07:37:09,446.67
19/04/19 07:37:14,447.50
19/04/19 07:37:18,449.17
19/04/19 07:37:20,449.17
19/04/19 07:37:24,449.17
19/04/19 07:37:29,450.00
19/04/19 07:37:33,450.00
19/04/19 07:37:35,450.83
19/04/19 07:37:40,451.67
19/04/19 07:37:44,452.50
19/04/19 07:37:46,453.33
19/04/19 07:37:50,454.17
19/04/19 07:37:55,455.00
19/04/19 07:37:59,456.67
19/04/19 07:38:01,457.50
19/04/19 07:38:06,458.33
19/04/19 07:38:10,459.17
19/04/19 07:38:14,460.00
19/04/19 07:38:16,461.67
19/04/19 07:38:21,461.67
19/04/19 07:38:25,463.33
19/04/19 07:38:27,464.17
19/04/19 07:38:32,465.00
19/04/19 07:38:36,465.83
19/04/19 07:38:40,466.67
19/04/19 07:38:42,466.67
19/04/19 07:38:47,467.50
19/04/19 07:38:51,467.50
19/04/19 07:38:55,468.33
19/04/19 07:38:58,469.17
19/04/19 07:39:02,470.00
19/04/19 07:39:06,470.83
19/04/19 07:39:08,471.67
19/04/19 07:39:13,472.50
19/04/19 07:39:17,473.33
19/04/19 07:39:21,474.17
19/04/19 07:39:24,475.00
19/04/19 07:39:28,475.83
19/04/19 07:39:32,477.50
19/04/19 07:39:37,478.33
19/04/19 07:39:39,480.00
19/04/19 07:39:43,480.00
19/04/19 07:39:47,480.00
19/04/19 07:39:50,480.83
19/04/19 07:39:54,481.67
19/04/19 07:39:58,482.50
19/04/19 07:40:03,483.33
19/04/19 07:40:05,483.33
19/04/19 07:40:09,483.33
19/04/19 07:40:13,484.17
19/04/19 07:40:16,484.17
19/04/19 07:40:20,485.00
19/04/19 07:40:24,485.00
19/04/19 07:40:29,485.83
19/04/19 07:40:31,486.67
19/04/19 07:40:35,487.50
19/04/19 07:40:39,487.50
19/04/19 07:40:44,488.33
19/04/19 07:40:46,488.33
19/04/19 07:40:50,489.17
19/04/19 07:40:55,490.00
19/04/19 07:40:57,490.00
19/04/19 07:41:01,490.83
19/04/19 07:41:05,490.83
19/04/19 07:41:10,491.67
19/04/19 07:41:12,493.33
19/04/19 07:41:16,493.33
19/04/19 07:41:21,494.17
19/04/19 07:41:25,495.00
19/04/19 07:41:27,495.83
19/04/19 07:41:32,496.67
19/04/19 07:41:36,496.67
19/04/19 07:41:38,497.50
19/04/19 07:41:42,497.50
19/04/19 07:41:47,497.50
19/04/19 07:41:51,498.33
19/04/19 07:41:53,500.00
19/04/19 07:41:58,500.00
19/04/19 07:42:02,500.83
19/04/19 07:42:06,501.67
19/04/19 07:42:09,502.50
19/04/19 07:42:13,503.33
19/04/19 07:42:17,503.33
19/04/19 07:42:19,504.17
19/04/19 07:42:24,504.17
19/04/19 07:42:28,504.17
19/04/19 07:42:32,505.00
19/04/19 07:42:35,505.00
19/04/19 07:42:39,505.83
19/04/19 07:42:43,505.83
19/04/19 07:42:45,506.67
19/04/19 07:42:50,506.67
19/04/19 07:42:54,507.50
19/04/19 07:42:58,508.33
19/04/19 07:43:01,509.17
19/04/19 07:43:05,510.00
19/04/19 07:43:09,510.83
19/04/19 07:43:14,511.67
19/04/19 07:43:16,511.67
19/04/19 07:43:20,512.50
19/04/19 07:43:24,512.50
19/04/19 07:43:27,513.33
19/04/19 07:43:31,514.17
19/04/19 07:43:35,515.00
19/04/19 07:43:40,515.83
19/04/19 07:43:42,515.83
19/04/19 07:43:46,516.67
19/04/19 07:43:50,516.67
19/04/19 07:43:55,517.50
19/04/19 07:43:57,518.33
19/04/19 07:44:01,519.17
19/04/19 07:44:06,520.00
19/04/19 07:44:08,520.83
19/04/19 07:44:12,521.67
19/04/19 07:44:16,522.50
19/04/19 07:44:21,523.33
19/04/19 07:44:23,524.17
19/04/19 07:44:27,525.00
19/04/19 07:44:32,525.83
19/04/19 07:44:34,527.50
19/04/19 07:44:38,527.50
19/04/19 07:44:43,529.17
19/04/19 07:44:47,530.00
19/04/19 07:44:49,530.83
19/04/19 07:44:53,533.33
19/04/19 07:44:58,533.33
19/04/19 07:45:02,534.17
19/04/19 07:45:04,535.00
19/04/19 07:45:09,536.67
19/04/19 07:45:13,538.33
19/04/19 07:45:15,539.17
19/04/19 07:45:19,540.83
19/04/19 07:45:24,541.67
19/04/19 07:45:28,542.50
19/04/19 07:45:30,543.33
19/04/19 07:45:35,544.17
19/04/19 07:45:39,545.83
19/04/19 07:45:43,546.67
19/04/19 07:45:45,547.50
19/04/19 07:45:50,549.17
19/04/19 07:45:54,550.00
19/04/19 07:45:56,550.83
19/04/19 07:46:01,551.67
19/04/19 07:46:05,553.33
19/04/19 07:46:09,554.17
19/04/19 07:46:11,562.50
19/04/19 07:46:16,531.67
19/04/19 07:46:20,550.00
19/04/19 07:46:24,550.00
19/04/19 07:46:27,550.83
19/04/19 07:46:31,551.67
19/04/19 07:46:35,551.67
19/04/19 07:46:37,552.50
19/04/19 07:46:42,552.50
19/04/19 07:46:46,554.17
19/04/19 07:46:50,552.50
19/04/19 07:46:53,554.17
19/04/19 07:46:57,555.00
19/04/19 07:47:01,555.83
19/04/19 07:47:06,556.67
19/04/19 07:47:08,556.67
19/04/19 07:47:12,557.50
19/04/19 07:47:16,557.50
19/04/19 07:47:19,558.33
19/04/19 07:47:23,558.33
19/04/19 07:47:27,559.17
19/04/19 07:47:32,559.17
19/04/19 07:47:34,560.00
19/04/19 07:47:38,560.00
19/04/19 07:47:42,560.83
19/04/19 07:47:47,561.67
19/04/19 07:47:49,562.50
19/04/19 07:47:53,564.17
19/04/19 07:47:58,565.00
19/04/19 07:48:00,565.83
19/04/19 07:48:04,565.83
19/04/19 07:48:09,566.67
19/04/19 07:48:13,567.50
19/04/19 07:48:15,568.33
19/04/19 07:48:19,568.33
19/04/19 07:48:24,569.17
19/04/19 07:48:26,569.17
19/04/19 07:48:30,569.17
19/04/19 07:48:35,569.17
19/04/19 07:48:39,569.17
19/04/19 07:48:41,569.17
19/04/19 07:48:45,569.17
19/04/19 07:48:50,568.33
19/04/19 07:48:54,569.17
19/04/19 07:48:56,569.17
19/04/19 07:49:01,570.83
19/04/19 07:49:05,572.50
19/04/19 07:49:07,573.33
19/04/19 07:49:12,573.33
19/04/19 07:49:16,574.17
19/04/19 07:49:20,574.17
19/04/19 07:49:22,574.17
19/04/19 07:49:27,575.00
19/04/19 07:49:31,576.67
19/04/19 07:49:33,576.67
19/04/19 07:49:38,580.83
19/04/19 07:49:42,582.50
19/04/19 07:49:46,583.33
19/04/19 07:49:48,584.17
19/04/19 07:49:53,584.17
19/04/19 07:49:57,584.17
19/04/19 07:50:01,584.17
19/04/19 07:50:04,586.67
19/04/19 07:50:08,586.67
19/04/19 07:50:12,587.50
19/04/19 07:50:14,587.50
19/04/19 07:50:19,588.33
19/04/19 07:50:23,590.00
19/04/19 07:50:27,590.00
19/04/19 07:50:30,590.00
19/04/19 07:50:34,591.67
19/04/19 07:50:38,591.67
19/04/19 07:50:43,592.50
19/04/19 07:50:45,592.50
19/04/19 07:50:49,592.50
19/04/19 07:50:53,593.33
19/04/19 07:50:56,591.67
19/04/19 07:51:00,590.83
19/04/19 07:51:04,589.17
19/04/19 07:51:09,588.33
19/04/19 07:51:11,587.50
19/04/19 07:51:15,588.33
19/04/19 07:51:20,590.00
19/04/19 07:51:24,592.50
19/04/19 07:51:26,593.33
19/04/19 07:51:30,594.17
19/04/19 07:51:35,594.17
19/04/19 07:51:37,594.17
19/04/19 07:51:41,594.17
19/04/19 07:51:46,594.17
19/04/19 07:51:50,594.17
19/04/19 07:51:52,593.33
19/04/19 07:51:57,593.33
19/04/19 07:52:01,594.17
19/04/19 07:52:03,595.00
19/04/19 07:52:07,595.00
19/04/19 07:52:12,596.67
19/04/19 07:52:16,597.50
19/04/19 07:52:18,599.17
19/04/19 07:52:23,600.00
19/04/19 07:52:27,601.67
19/04/19 07:52:29,603.33
19/04/19 07:52:33,604.17
19/04/19 07:52:38,605.00
19/04/19 07:52:42,605.83
19/04/19 07:52:44,607.50
19/04/19 07:52:49,608.33
19/04/19 07:52:53,609.17
19/04/19 07:52:57,610.83
19/04/19 07:53:00,611.67
19/04/19 07:53:04,610.83
19/04/19 07:53:08,611.67
19/04/19 07:53:10,611.67
19/04/19 07:53:15,611.67
19/04/19 07:53:19,611.67
19/04/19 07:53:23,612.50
19/04/19 07:53:26,613.33
19/04/19 07:53:30,614.17
19/04/19 07:53:34,615.00
19/04/19 07:53:39,615.83
19/04/19 07:53:41,616.67
19/04/19 07:53:45,616.67
19/04/19 07:53:49,617.50
19/04/19 07:53:52,617.50
19/04/19 07:53:56,615.83
19/04/19 07:54:00,614.17
19/04/19 07:54:05,613.33
19/04/19 07:54:07,613.33
19/04/19 07:54:11,614.17
19/04/19 07:54:16,614.17
19/04/19 07:54:18,614.17
19/04/19 07:54:22,613.33
19/04/19 07:54:26,613.33
19/04/19 07:54:31,613.33
19/04/19 07:54:33,613.33
19/04/19 07:54:37,614.17
19/04/19 07:54:42,614.17
19/04/19 07:54:44,614.17
19/04/19 07:54:48,614.17
19/04/19 07:54:52,615.00
19/04/19 07:54:57,615.83
19/04/19 07:54:59,615.83
19/04/19 07:55:03,617.50
19/04/19 07:55:08,618.33
19/04/19 07:55:12,620.83
19/04/19 07:55:14,623.33
19/04/19 07:55:19,625.00
19/04/19 07:55:23,627.50
19/04/19 07:55:25,628.33
19/04/19 07:55:29,630.83
19/04/19 07:55:34,631.67
19/04/19 07:55:38,633.33
19/04/19 07:55:40,634.17
19/04/19 07:55:45,635.00
19/04/19 07:55:49,636.67
19/04/19 07:55:51,636.67
19/04/19 07:55:56,638.33
19/04/19 07:56:00,640.00
19/04/19 07:56:04,641.67
19/04/19 07:56:06,642.50
19/04/19 07:56:11,641.67
19/04/19 07:56:15,641.67
19/04/19 07:56:19,642.50
19/04/19 07:56:22,643.33
19/04/19 07:56:26,643.33
19/04/19 07:56:30,644.17
19/04/19 07:56:33,644.17
19/04/19 07:56:37,642.50
19/04/19 07:56:41,643.33
19/04/19 07:56:45,643.33
19/04/19 07:56:48,643.33
19/04/19 07:56:52,643.33
19/04/19 07:56:56,643.33
19/04/19 07:56:59,644.17
19/04/19 07:57:03,644.17
19/04/19 07:57:07,645.00
19/04/19 07:57:12,645.00
19/04/19 07:57:14,643.33
19/04/19 07:57:18,642.50
19/04/19 07:57:22,641.67
19/04/19 07:57:27,640.00
19/04/19 07:57:29,640.00
19/04/19 07:57:33,637.50
19/04/19 07:57:38,636.67
19/04/19 07:57:40,635.00
19/04/19 07:57:44,635.00
19/04/19 07:57:49,634.17
19/04/19 07:57:53,632.50
19/04/19 07:57:55,631.67
19/04/19 07:57:59,630.83
19/04/19 07:58:04,630.83
19/04/19 07:58:06,630.00
19/04/19 07:58:10,629.17
19/04/19 07:58:15,628.33
19/04/19 07:58:19,626.67
19/04/19 07:58:21,626.67
19/04/19 07:58:25,627.50
19/04/19 07:58:30,627.50
19/04/19 07:58:34,627.50
19/04/19 07:58:36,627.50
19/04/19 07:58:41,626.67
19/04/19 07:58:45,623.33
19/04/19 07:58:47,620.83
19/04/19 07:58:52,618.33
19/04/19 07:58:56,616.67
19/04/19 07:59:00,615.83
19/04/19 07:59:02,613.33
19/04/19 07:59:07,609.17
19/04/19 07:59:11,605.83
19/04/19 07:59:13,605.00
19/04/19 07:59:18,604.17
19/04/19 07:59:22,601.67
19/04/19 07:59:26,597.50
19/04/19 07:59:29,595.00
19/04/19 07:59:33,593.33
19/04/19 07:59:37,592.50
19/04/19 07:59:41,593.33
19/04/19 07:59:44,592.50
19/04/19 07:59:48,592.50
19/04/19 07:59:52,592.50
19/04/19 07:59:55,590.83
19/04/19 07:59:59,590.83
19/04/19 08:00:03,590.83
19/04/19 08:00:08,590.83
19/04/19 08:00:10,591.67
19/04/19 08:00:14,590.83
19/04/19 08:00:18,590.83
19/04/19 08:00:21,590.83
19/04/19 08:00:25,590.83
19/04/19 08:00:29,590.83
19/04/19 08:00:34,590.83
19/04/19 08:00:36,590.00
19/04/19 08:00:40,589.17
19/04/19 08:00:45,588.33
19/04/19 08:00:47,586.67
19/04/19 08:00:51,584.17
19/04/19 08:00:55,582.50
19/04/19 08:01:00,579.17
19/04/19 08:01:02,575.83
19/04/19 08:01:06,573.33
19/04/19 08:01:11,570.00
19/04/19 08:01:15,566.67
19/04/19 08:01:17,563.33
19/04/19 08:01:22,561.67
19/04/19 08:01:26,558.33
19/04/19 08:01:28,556.67
19/04/19 08:01:32,553.33
19/04/19 08:01:37,550.83
19/04/19 08:01:41,547.50
19/04/19 08:01:43,545.00
19/04/19 08:01:48,542.50
19/04/19 08:01:52,540.00
19/04/19 08:01:54,538.33
19/04/19 08:01:59,535.83
19/04/19 08:02:03,535.00
19/04/19 08:02:07,534.17
19/04/19 08:02:09,533.33
19/04/19 08:02:14,530.83
19/04/19 08:02:18,528.33
19/04/19 08:02:22,525.00
19/04/19 08:02:25,521.67
19/04/19 08:02:29,519.17
19/04/19 08:02:33,518.33
19/04/19 08:02:35,516.67
19/04/19 08:02:40,514.17
19/04/19 08:02:44,511.67
19/04/19 08:02:48,511.67
19/04/19 08:02:51,511.67
19/04/19 08:02:55,511.67
19/04/19 08:02:59,511.67
19/04/19 08:03:02,512.50
19/04/19 08:03:06,513.33
19/04/19 08:03:10,515.83
19/04/19 08:03:15,517.50
19/04/19 08:03:17,519.17
19/04/19 08:03:21,520.83
19/04/19 08:03:25,522.50
19/04/19 08:03:30,525.00
19/04/19 08:03:32,527.50
19/04/19 08:03:36,530.83
19/04/19 08:03:41,533.33
19/04/19 08:03:43,536.67
19/04/19 08:03:47,540.00
19/04/19 08:03:51,544.17
19/04/19 08:03:56,548.33
19/04/19 08:03:58,552.50
19/04/19 08:04:02,555.83
19/04/19 08:04:07,559.17
19/04/19 08:04:09,562.50
19/04/19 08:04:13,567.50
19/04/19 08:04:18,571.67
19/04/19 08:04:22,576.67
19/04/19 08:04:24,580.83
19/04/19 08:04:28,586.67
19/04/19 08:04:33,590.83
19/04/19 08:04:37,594.17
19/04/19 08:04:39,598.33
19/04/19 08:04:44,602.50
19/04/19 08:04:48,605.83
19/04/19 08:04:50,609.17
19/04/19 08:04:55,612.50
19/04/19 08:04:59,614.17
19/04/19 08:05:03,615.83
19/04/19 08:05:05,616.67
19/04/19 08:05:10,617.50
19/04/19 08:05:14,617.50
19/04/19 08:05:16,618.33
19/04/19 08:05:21,620.00
19/04/19 08:05:25,620.00
19/04/19 08:05:29,620.83
19/04/19 08:05:32,620.83
19/04/19 08:05:36,621.67
19/04/19 08:05:40,623.33
19/04/19 08:05:43,625.00
19/04/19 08:05:47,628.33
19/04/19 08:05:51,630.83
19/04/19 08:05:56,634.17
19/04/19 08:05:58,637.50
19/04/19 08:06:02,641.67
19/04/19 08:06:06,645.83
19/04/19 08:06:09,649.17
19/04/19 08:06:13,651.67
19/04/19 08:06:17,652.50
19/04/19 08:06:22,654.17
19/04/19 08:06:24,655.00
19/04/19 08:06:28,657.50
19/04/19 08:06:33,660.00
19/04/19 08:06:35,662.50
19/04/19 08:06:39,665.83
19/04/19 08:06:43,669.17
19/04/19 08:06:48,672.50
19/04/19 08:06:50,675.00
19/04/19 08:06:54,678.33
19/04/19 08:06:59,680.83
19/04/19 08:07:03,685.00
19/04/19 08:07:05,689.17
19/04/19 08:07:10,691.67
19/04/19 08:07:14,694.17
19/04/19 08:07:16,695.83
19/04/19 08:07:20,698.33
19/04/19 08:07:25,700.00
19/04/19 08:07:29,701.67
19/04/19 08:07:31,701.67
19/04/19 08:07:36,701.67
19/04/19 08:07:40,701.67
19/04/19 08:07:42,700.83
19/04/19 08:07:47,700.00
19/04/19 08:07:51,699.17
19/04/19 08:07:55,699.17
19/04/19 08:07:58,696.67
19/04/19 08:08:02,695.00
19/04/19 08:08:06,693.33
19/04/19 08:08:08,690.83
19/04/19 08:08:13,688.33
19/04/19 08:08:17,685.83
19/04/19 08:08:21,683.33
19/04/19 08:08:24,680.00
19/04/19 08:08:28,677.50
19/04/19 08:08:32,675.00
19/04/19 08:08:37,671.67
19/04/19 08:08:39,669.17
19/04/19 08:08:43,665.83
19/04/19 08:08:48,664.17
19/04/19 08:08:50,660.83
19/04/19 08:08:54,658.33
19/04/19 08:08:58,656.67
19/04/19 08:09:03,655.00
